,Accuracy,Strategy,Time period,Drowsiness
890,0.5757057313943541,PhiID prediction,pre1,awake
891,0.5286569717707442,PhiID prediction,pre1,awake
892,0.5431993156544055,PhiID prediction,pre1,awake
893,0.5637296834901625,PhiID prediction,pre1,awake
894,0.5397775876817793,PhiID prediction,pre1,awake
895,0.5389221556886228,PhiID prediction,pre1,awake
896,0.5457656116338752,PhiID prediction,pre1,awake
897,0.5372112917023096,PhiID prediction,pre1,awake
898,0.5414884516680923,PhiID prediction,pre1,awake
899,0.544054747647562,PhiID prediction,pre1,awake
900,0.5337895637296834,PhiID prediction,pre1,awake
901,0.5218135158254918,PhiID prediction,pre1,awake
902,0.5389221556886228,PhiID prediction,pre1,awake
903,0.5449101796407185,PhiID prediction,pre1,awake
904,0.5278015397775877,PhiID prediction,pre1,awake
905,0.5149700598802395,PhiID prediction,pre1,awake
906,0.5671514114627887,PhiID prediction,pre1,awake
907,0.5312232677502139,PhiID prediction,pre1,awake
908,0.5337895637296834,PhiID prediction,pre1,awake
909,0.5466210436270317,PhiID prediction,pre1,awake
910,0.5286569717707442,PhiID prediction,pre1,awake
911,0.5577416595380668,PhiID prediction,pre1,awake
912,0.5372112917023096,PhiID prediction,pre1,awake
913,0.562874251497006,PhiID prediction,pre1,awake
914,0.5500427715996579,PhiID prediction,pre1,awake
915,0.5312232677502139,PhiID prediction,pre1,awake
916,0.5449101796407185,PhiID prediction,pre1,awake
917,0.5355004277159966,PhiID prediction,pre1,awake
918,0.5500427715996579,PhiID prediction,pre1,awake
919,0.5149700598802395,PhiID prediction,pre1,awake
920,0.5389221556886228,PhiID prediction,pre1,awake
921,0.5594525235243798,PhiID prediction,pre1,awake
922,0.5508982035928144,PhiID prediction,pre1,awake
923,0.5491873396065012,PhiID prediction,pre1,awake
924,0.5526090675791274,PhiID prediction,pre1,awake
925,0.5457656116338752,PhiID prediction,pre1,awake
926,0.5500427715996579,PhiID prediction,pre1,awake
927,0.5372112917023096,PhiID prediction,pre1,awake
928,0.523524379811805,PhiID prediction,pre1,awake
929,0.5183917878528657,PhiID prediction,pre1,awake
930,0.544054747647562,PhiID prediction,pre1,awake
931,0.5320786997433704,PhiID prediction,pre1,awake
932,0.5577416595380668,PhiID prediction,pre1,awake
933,0.5175363558597091,PhiID prediction,pre1,awake
934,0.5320786997433704,PhiID prediction,pre1,awake
935,0.5380667236954663,PhiID prediction,pre1,awake
936,0.5312232677502139,PhiID prediction,pre1,awake
937,0.523524379811805,PhiID prediction,pre1,awake
938,0.5218135158254918,PhiID prediction,pre1,awake
939,0.5551753635585971,PhiID prediction,pre1,awake
940,0.5397775876817793,PhiID prediction,pre1,awake
941,0.564585115483319,PhiID prediction,pre1,awake
942,0.544054747647562,PhiID prediction,pre1,awake
943,0.5355004277159966,PhiID prediction,pre1,awake
944,0.5260906757912746,PhiID prediction,pre1,awake
945,0.5303678357570573,PhiID prediction,pre1,awake
946,0.5568862275449101,PhiID prediction,pre1,awake
947,0.5500427715996579,PhiID prediction,pre1,awake
948,0.523524379811805,PhiID prediction,pre1,awake
949,0.5449101796407185,PhiID prediction,pre1,awake
950,0.5303678357570573,PhiID prediction,pre1,awake
951,0.5431993156544055,PhiID prediction,pre1,awake
952,0.542343883661249,PhiID prediction,pre1,awake
953,0.5337895637296834,PhiID prediction,pre1,awake
954,0.5603079555175363,PhiID prediction,pre1,awake
955,0.5363558597091531,PhiID prediction,pre1,awake
956,0.5269461077844312,PhiID prediction,pre1,awake
957,0.5312232677502139,PhiID prediction,pre1,awake
958,0.5483319076133447,PhiID prediction,pre1,awake
959,0.5183917878528657,PhiID prediction,pre1,awake
960,0.5346449957228401,PhiID prediction,pre1,awake
961,0.5449101796407185,PhiID prediction,pre1,awake
962,0.5483319076133447,PhiID prediction,pre1,awake
963,0.5654405474764757,PhiID prediction,pre1,awake
964,0.5295124037639007,PhiID prediction,pre1,awake
965,0.5218135158254918,PhiID prediction,pre1,awake
966,0.5106928999144568,PhiID prediction,pre1,awake
967,0.5269461077844312,PhiID prediction,pre1,awake
968,0.5560307955517536,PhiID prediction,pre1,awake
969,0.5286569717707442,PhiID prediction,pre1,awake
970,0.5457656116338752,PhiID prediction,pre1,awake
971,0.5363558597091531,PhiID prediction,pre1,awake
972,0.5397775876817793,PhiID prediction,pre1,awake
973,0.5081266039349872,PhiID prediction,pre1,awake
974,0.561163387510693,PhiID prediction,pre1,awake
975,0.5560307955517536,PhiID prediction,pre1,awake
976,0.5397775876817793,PhiID prediction,pre1,awake
977,0.5337895637296834,PhiID prediction,pre1,awake
978,0.5637296834901625,PhiID prediction,pre1,awake
979,0.5372112917023096,PhiID prediction,pre1,awake
980,0.5526090675791274,PhiID prediction,pre1,awake
981,0.5337895637296834,PhiID prediction,pre1,awake
982,0.5620188195038495,PhiID prediction,pre1,awake
983,0.5457656116338752,PhiID prediction,pre1,awake
984,0.5483319076133447,PhiID prediction,pre1,awake
985,0.5337895637296834,PhiID prediction,pre1,awake
986,0.5431993156544055,PhiID prediction,pre1,awake
987,0.5474764756201882,PhiID prediction,pre1,awake
988,0.564585115483319,PhiID prediction,pre1,awake
989,0.5414884516680923,PhiID prediction,pre1,awake
990,0.5594525235243798,PhiID prediction,pre1,awake
991,0.553464499572284,PhiID prediction,pre1,awake
992,0.5363558597091531,PhiID prediction,pre1,awake
993,0.5526090675791274,PhiID prediction,pre1,awake
994,0.5474764756201882,PhiID prediction,pre1,awake
995,0.5543199315654406,PhiID prediction,pre1,awake
996,0.5449101796407185,PhiID prediction,pre1,awake
997,0.5491873396065012,PhiID prediction,pre1,awake
998,0.542343883661249,PhiID prediction,pre1,awake
999,0.5389221556886228,PhiID prediction,pre1,awake
1000,0.5671875,PhiID prediction,pre1,light drowsy
1001,0.5671875,PhiID prediction,pre1,light drowsy
1002,0.5609375,PhiID prediction,pre1,light drowsy
1003,0.5640625,PhiID prediction,pre1,light drowsy
1004,0.52890625,PhiID prediction,pre1,light drowsy
1005,0.55625,PhiID prediction,pre1,light drowsy
1006,0.5640625,PhiID prediction,pre1,light drowsy
1007,0.56015625,PhiID prediction,pre1,light drowsy
1008,0.54921875,PhiID prediction,pre1,light drowsy
1009,0.56953125,PhiID prediction,pre1,light drowsy
1010,0.5609375,PhiID prediction,pre1,light drowsy
1011,0.56328125,PhiID prediction,pre1,light drowsy
1012,0.56953125,PhiID prediction,pre1,light drowsy
1013,0.5546875,PhiID prediction,pre1,light drowsy
1014,0.55234375,PhiID prediction,pre1,light drowsy
1015,0.546875,PhiID prediction,pre1,light drowsy
1016,0.54609375,PhiID prediction,pre1,light drowsy
1017,0.56328125,PhiID prediction,pre1,light drowsy
1018,0.55078125,PhiID prediction,pre1,light drowsy
1019,0.55390625,PhiID prediction,pre1,light drowsy
1020,0.55625,PhiID prediction,pre1,light drowsy
1021,0.56640625,PhiID prediction,pre1,light drowsy
1022,0.54453125,PhiID prediction,pre1,light drowsy
1023,0.56875,PhiID prediction,pre1,light drowsy
1024,0.553125,PhiID prediction,pre1,light drowsy
1025,0.5546875,PhiID prediction,pre1,light drowsy
1026,0.56171875,PhiID prediction,pre1,light drowsy
1027,0.5359375,PhiID prediction,pre1,light drowsy
1028,0.55859375,PhiID prediction,pre1,light drowsy
1029,0.5484375,PhiID prediction,pre1,light drowsy
1030,0.54453125,PhiID prediction,pre1,light drowsy
1031,0.553125,PhiID prediction,pre1,light drowsy
1032,0.5484375,PhiID prediction,pre1,light drowsy
1033,0.54765625,PhiID prediction,pre1,light drowsy
1034,0.5296875,PhiID prediction,pre1,light drowsy
1035,0.56015625,PhiID prediction,pre1,light drowsy
1036,0.546875,PhiID prediction,pre1,light drowsy
1037,0.53828125,PhiID prediction,pre1,light drowsy
1038,0.54453125,PhiID prediction,pre1,light drowsy
1039,0.56015625,PhiID prediction,pre1,light drowsy
1040,0.55234375,PhiID prediction,pre1,light drowsy
1041,0.5578125,PhiID prediction,pre1,light drowsy
1042,0.58125,PhiID prediction,pre1,light drowsy
1043,0.54453125,PhiID prediction,pre1,light drowsy
1044,0.54453125,PhiID prediction,pre1,light drowsy
1045,0.54375,PhiID prediction,pre1,light drowsy
1046,0.54765625,PhiID prediction,pre1,light drowsy
1047,0.55625,PhiID prediction,pre1,light drowsy
1048,0.565625,PhiID prediction,pre1,light drowsy
1049,0.56796875,PhiID prediction,pre1,light drowsy
1050,0.53125,PhiID prediction,pre1,light drowsy
1051,0.5359375,PhiID prediction,pre1,light drowsy
1052,0.56171875,PhiID prediction,pre1,light drowsy
1053,0.5375,PhiID prediction,pre1,light drowsy
1054,0.5359375,PhiID prediction,pre1,light drowsy
1055,0.5609375,PhiID prediction,pre1,light drowsy
1056,0.565625,PhiID prediction,pre1,light drowsy
1057,0.53984375,PhiID prediction,pre1,light drowsy
1058,0.546875,PhiID prediction,pre1,light drowsy
1059,0.52578125,PhiID prediction,pre1,light drowsy
1060,0.5421875,PhiID prediction,pre1,light drowsy
1061,0.5546875,PhiID prediction,pre1,light drowsy
1062,0.553125,PhiID prediction,pre1,light drowsy
1063,0.56171875,PhiID prediction,pre1,light drowsy
1064,0.55703125,PhiID prediction,pre1,light drowsy
1065,0.53671875,PhiID prediction,pre1,light drowsy
1066,0.56015625,PhiID prediction,pre1,light drowsy
1067,0.5625,PhiID prediction,pre1,light drowsy
1068,0.51953125,PhiID prediction,pre1,light drowsy
1069,0.53359375,PhiID prediction,pre1,light drowsy
1070,0.5359375,PhiID prediction,pre1,light drowsy
1071,0.540625,PhiID prediction,pre1,light drowsy
1072,0.5390625,PhiID prediction,pre1,light drowsy
1073,0.53828125,PhiID prediction,pre1,light drowsy
1074,0.54296875,PhiID prediction,pre1,light drowsy
1075,0.55234375,PhiID prediction,pre1,light drowsy
1076,0.56328125,PhiID prediction,pre1,light drowsy
1077,0.5640625,PhiID prediction,pre1,light drowsy
1078,0.578125,PhiID prediction,pre1,light drowsy
1079,0.559375,PhiID prediction,pre1,light drowsy
1080,0.54296875,PhiID prediction,pre1,light drowsy
1081,0.53828125,PhiID prediction,pre1,light drowsy
1082,0.56015625,PhiID prediction,pre1,light drowsy
1083,0.5671875,PhiID prediction,pre1,light drowsy
1084,0.56171875,PhiID prediction,pre1,light drowsy
1085,0.5609375,PhiID prediction,pre1,light drowsy
1086,0.55078125,PhiID prediction,pre1,light drowsy
1087,0.546875,PhiID prediction,pre1,light drowsy
1088,0.57109375,PhiID prediction,pre1,light drowsy
1089,0.559375,PhiID prediction,pre1,light drowsy
1090,0.55390625,PhiID prediction,pre1,light drowsy
1091,0.553125,PhiID prediction,pre1,light drowsy
1092,0.56015625,PhiID prediction,pre1,light drowsy
1093,0.5609375,PhiID prediction,pre1,light drowsy
1094,0.575,PhiID prediction,pre1,light drowsy
1095,0.53125,PhiID prediction,pre1,light drowsy
1096,0.55390625,PhiID prediction,pre1,light drowsy
1097,0.54609375,PhiID prediction,pre1,light drowsy
1098,0.53359375,PhiID prediction,pre1,light drowsy
1099,0.54140625,PhiID prediction,pre1,light drowsy
1100,0.540625,PhiID prediction,pre1,light drowsy
1101,0.55,PhiID prediction,pre1,light drowsy
1102,0.56171875,PhiID prediction,pre1,light drowsy
1103,0.553125,PhiID prediction,pre1,light drowsy
1104,0.54453125,PhiID prediction,pre1,light drowsy
1105,0.54296875,PhiID prediction,pre1,light drowsy
1106,0.55390625,PhiID prediction,pre1,light drowsy
1107,0.54609375,PhiID prediction,pre1,light drowsy
1108,0.56796875,PhiID prediction,pre1,light drowsy
1109,0.5296875,PhiID prediction,pre1,light drowsy
1110,0.55390625,PhiID prediction,pre1,light drowsy
1111,0.5625,PhiID prediction,pre1,light drowsy
1112,0.54375,PhiID prediction,pre1,light drowsy
1113,0.55234375,PhiID prediction,pre1,light drowsy
1114,0.5296875,PhiID prediction,pre1,light drowsy
1115,0.56171875,PhiID prediction,pre1,light drowsy
1116,0.52265625,PhiID prediction,pre1,light drowsy
1117,0.54453125,PhiID prediction,pre1,light drowsy
1118,0.56171875,PhiID prediction,pre1,light drowsy
1119,0.51875,PhiID prediction,pre1,light drowsy
1120,0.5421875,PhiID prediction,pre1,light drowsy
1121,0.54765625,PhiID prediction,pre1,light drowsy
1122,0.546875,PhiID prediction,pre1,light drowsy
1123,0.5609375,PhiID prediction,pre1,light drowsy
1124,0.5515625,PhiID prediction,pre1,light drowsy
1125,0.53125,PhiID prediction,pre1,light drowsy
1126,0.55859375,PhiID prediction,pre1,light drowsy
1127,0.5359375,PhiID prediction,pre1,light drowsy
1128,0.55546875,PhiID prediction,pre1,light drowsy
1129,0.55703125,PhiID prediction,pre1,light drowsy
1130,0.55625,PhiID prediction,pre1,light drowsy
1131,0.54609375,PhiID prediction,pre1,light drowsy
1132,0.55546875,PhiID prediction,pre1,light drowsy
1133,0.56640625,PhiID prediction,pre1,light drowsy
1134,0.51484375,PhiID prediction,pre1,light drowsy
1135,0.57109375,PhiID prediction,pre1,light drowsy
1136,0.57109375,PhiID prediction,pre1,light drowsy
1137,0.5453125,PhiID prediction,pre1,light drowsy
1138,0.565625,PhiID prediction,pre1,light drowsy
1139,0.5453125,PhiID prediction,pre1,light drowsy
1140,0.54609375,PhiID prediction,pre1,light drowsy
1141,0.55625,PhiID prediction,pre1,light drowsy
1142,0.5671875,PhiID prediction,pre1,light drowsy
1143,0.5671875,PhiID prediction,pre1,light drowsy
1144,0.5546875,PhiID prediction,pre1,light drowsy
1145,0.55078125,PhiID prediction,pre1,light drowsy
1146,0.5734375,PhiID prediction,pre1,light drowsy
1147,0.54375,PhiID prediction,pre1,light drowsy
1148,0.55,PhiID prediction,pre1,light drowsy
1149,0.5375,PhiID prediction,pre1,light drowsy
1150,0.54921875,PhiID prediction,pre1,light drowsy
1151,0.53671875,PhiID prediction,pre1,light drowsy
1152,0.5546875,PhiID prediction,pre1,light drowsy
1153,0.565625,PhiID prediction,pre1,light drowsy
1154,0.55546875,PhiID prediction,pre1,light drowsy
1155,0.53515625,PhiID prediction,pre1,light drowsy
1156,0.54296875,PhiID prediction,pre1,light drowsy
1157,0.5515625,PhiID prediction,pre1,light drowsy
1158,0.540625,PhiID prediction,pre1,light drowsy
1159,0.55,PhiID prediction,pre1,light drowsy
1160,0.54296875,PhiID prediction,pre1,light drowsy
1161,0.53671875,PhiID prediction,pre1,light drowsy
1162,0.53125,PhiID prediction,pre1,light drowsy
1163,0.546875,PhiID prediction,pre1,light drowsy
1164,0.5765625,PhiID prediction,pre1,light drowsy
1165,0.52890625,PhiID prediction,pre1,light drowsy
1166,0.5484375,PhiID prediction,pre1,light drowsy
1167,0.55234375,PhiID prediction,pre1,light drowsy
1168,0.5421875,PhiID prediction,pre1,light drowsy
1169,0.54765625,PhiID prediction,pre1,light drowsy
1170,0.565625,PhiID prediction,pre1,light drowsy
1171,0.55,PhiID prediction,pre1,light drowsy
1172,0.5546875,PhiID prediction,pre1,light drowsy
1173,0.540625,PhiID prediction,pre1,light drowsy
1174,0.56640625,PhiID prediction,pre1,light drowsy
1175,0.56015625,PhiID prediction,pre1,light drowsy
1176,0.540625,PhiID prediction,pre1,light drowsy
1177,0.54765625,PhiID prediction,pre1,light drowsy
1178,0.5421875,PhiID prediction,pre1,light drowsy
1179,0.584375,PhiID prediction,pre1,light drowsy
1180,0.565625,PhiID prediction,pre1,light drowsy
1181,0.55390625,PhiID prediction,pre1,light drowsy
1182,0.525,PhiID prediction,pre1,light drowsy
1183,0.54765625,PhiID prediction,pre1,light drowsy
1184,0.5671875,PhiID prediction,pre1,light drowsy
1185,0.5484375,PhiID prediction,pre1,light drowsy
1186,0.5375,PhiID prediction,pre1,light drowsy
1187,0.55859375,PhiID prediction,pre1,light drowsy
1188,0.56015625,PhiID prediction,pre1,light drowsy
1189,0.57734375,PhiID prediction,pre1,light drowsy
1190,0.55234375,PhiID prediction,pre1,light drowsy
1191,0.54765625,PhiID prediction,pre1,light drowsy
1192,0.5375,PhiID prediction,pre1,light drowsy
1193,0.5515625,PhiID prediction,pre1,light drowsy
1194,0.56484375,PhiID prediction,pre1,light drowsy
1195,0.5796875,PhiID prediction,pre1,light drowsy
1196,0.53828125,PhiID prediction,pre1,light drowsy
1197,0.54765625,PhiID prediction,pre1,light drowsy
1198,0.5453125,PhiID prediction,pre1,light drowsy
1199,0.52578125,PhiID prediction,pre1,light drowsy
1200,0.54921875,PhiID prediction,pre1,light drowsy
1201,0.54765625,PhiID prediction,pre1,light drowsy
1202,0.54140625,PhiID prediction,pre1,light drowsy
1203,0.54765625,PhiID prediction,pre1,light drowsy
1204,0.5328125,PhiID prediction,pre1,light drowsy
1205,0.57265625,PhiID prediction,pre1,light drowsy
1206,0.55078125,PhiID prediction,pre1,light drowsy
1207,0.54921875,PhiID prediction,pre1,light drowsy
1208,0.5328125,PhiID prediction,pre1,light drowsy
1209,0.565625,PhiID prediction,pre1,light drowsy
1210,0.53359375,PhiID prediction,pre1,light drowsy
1211,0.54140625,PhiID prediction,pre1,light drowsy
1212,0.54765625,PhiID prediction,pre1,light drowsy
1213,0.57265625,PhiID prediction,pre1,light drowsy
1214,0.54921875,PhiID prediction,pre1,light drowsy
1215,0.5421875,PhiID prediction,pre1,light drowsy
1216,0.5125,PhiID prediction,pre1,light drowsy
1217,0.55703125,PhiID prediction,pre1,light drowsy
1218,0.55078125,PhiID prediction,pre1,light drowsy
1219,0.546875,PhiID prediction,pre1,light drowsy
1220,0.53046875,PhiID prediction,pre1,light drowsy
1221,0.53671875,PhiID prediction,pre1,light drowsy
1222,0.5484375,PhiID prediction,pre1,light drowsy
1223,0.5453125,PhiID prediction,pre1,light drowsy
1224,0.546875,PhiID prediction,pre1,light drowsy
1225,0.56015625,PhiID prediction,pre1,light drowsy
1226,0.553125,PhiID prediction,pre1,light drowsy
1227,0.54375,PhiID prediction,pre1,light drowsy
1228,0.54140625,PhiID prediction,pre1,light drowsy
1229,0.53671875,PhiID prediction,pre1,light drowsy
1230,0.56015625,PhiID prediction,pre1,light drowsy
1231,0.5671875,PhiID prediction,pre1,light drowsy
1232,0.5453125,PhiID prediction,pre1,light drowsy
1233,0.5375,PhiID prediction,pre1,light drowsy
1234,0.5578125,PhiID prediction,pre1,light drowsy
1235,0.54765625,PhiID prediction,pre1,light drowsy
1236,0.54375,PhiID prediction,pre1,light drowsy
1237,0.5578125,PhiID prediction,pre1,light drowsy
1238,0.55625,PhiID prediction,pre1,light drowsy
1239,0.55546875,PhiID prediction,pre1,light drowsy
1240,0.54921875,PhiID prediction,pre1,light drowsy
1241,0.57109375,PhiID prediction,pre1,light drowsy
1242,0.53828125,PhiID prediction,pre1,light drowsy
1243,0.546875,PhiID prediction,pre1,light drowsy
1244,0.534375,PhiID prediction,pre1,light drowsy
1245,0.5359375,PhiID prediction,pre1,light drowsy
1246,0.54296875,PhiID prediction,pre1,light drowsy
1247,0.546875,PhiID prediction,pre1,light drowsy
1248,0.54453125,PhiID prediction,pre1,light drowsy
1249,0.540625,PhiID prediction,pre1,light drowsy
1250,0.53046875,PhiID prediction,pre1,light drowsy
1251,0.5640625,PhiID prediction,pre1,light drowsy
1252,0.5390625,PhiID prediction,pre1,light drowsy
1253,0.54921875,PhiID prediction,pre1,light drowsy
1254,0.55546875,PhiID prediction,pre1,light drowsy
1255,0.54140625,PhiID prediction,pre1,light drowsy
1256,0.53828125,PhiID prediction,pre1,light drowsy
1257,0.55859375,PhiID prediction,pre1,light drowsy
1258,0.546875,PhiID prediction,pre1,light drowsy
1259,0.55390625,PhiID prediction,pre1,light drowsy
1260,0.53828125,PhiID prediction,pre1,light drowsy
1261,0.56171875,PhiID prediction,pre1,light drowsy
1262,0.54765625,PhiID prediction,pre1,light drowsy
1263,0.525,PhiID prediction,pre1,light drowsy
1264,0.5515625,PhiID prediction,pre1,light drowsy
1265,0.5625,PhiID prediction,pre1,light drowsy
1266,0.54765625,PhiID prediction,pre1,light drowsy
1267,0.56015625,PhiID prediction,pre1,light drowsy
1268,0.55859375,PhiID prediction,pre1,light drowsy
1269,0.53984375,PhiID prediction,pre1,light drowsy
1270,0.56953125,PhiID prediction,pre1,light drowsy
1271,0.54609375,PhiID prediction,pre1,light drowsy
1272,0.5375,PhiID prediction,pre1,light drowsy
1273,0.53984375,PhiID prediction,pre1,light drowsy
1274,0.55859375,PhiID prediction,pre1,light drowsy
1275,0.55859375,PhiID prediction,pre1,light drowsy
1276,0.58125,PhiID prediction,pre1,light drowsy
1277,0.55234375,PhiID prediction,pre1,light drowsy
1278,0.55625,PhiID prediction,pre1,light drowsy
1279,0.55078125,PhiID prediction,pre1,light drowsy
1280,0.546875,PhiID prediction,pre1,light drowsy
1281,0.540625,PhiID prediction,pre1,light drowsy
1282,0.56015625,PhiID prediction,pre1,light drowsy
1283,0.54296875,PhiID prediction,pre1,light drowsy
1284,0.52421875,PhiID prediction,pre1,light drowsy
1285,0.56015625,PhiID prediction,pre1,light drowsy
1286,0.55234375,PhiID prediction,pre1,light drowsy
1287,0.5546875,PhiID prediction,pre1,light drowsy
1288,0.5609375,PhiID prediction,pre1,light drowsy
1289,0.53046875,PhiID prediction,pre1,light drowsy
1290,0.55625,PhiID prediction,pre1,light drowsy
1291,0.56015625,PhiID prediction,pre1,light drowsy
1292,0.559375,PhiID prediction,pre1,light drowsy
1293,0.5578125,PhiID prediction,pre1,light drowsy
1294,0.54921875,PhiID prediction,pre1,light drowsy
1295,0.55234375,PhiID prediction,pre1,light drowsy
1296,0.5375,PhiID prediction,pre1,light drowsy
1297,0.54609375,PhiID prediction,pre1,light drowsy
1298,0.5546875,PhiID prediction,pre1,light drowsy
1299,0.5609375,PhiID prediction,pre1,light drowsy
1300,0.534375,PhiID prediction,pre1,light drowsy
1301,0.5390625,PhiID prediction,pre1,light drowsy
1302,0.525,PhiID prediction,pre1,light drowsy
1303,0.57421875,PhiID prediction,pre1,light drowsy
1304,0.553125,PhiID prediction,pre1,light drowsy
1305,0.5546875,PhiID prediction,pre1,light drowsy
1306,0.534375,PhiID prediction,pre1,light drowsy
1307,0.55390625,PhiID prediction,pre1,light drowsy
1308,0.540625,PhiID prediction,pre1,light drowsy
1309,0.55859375,PhiID prediction,pre1,light drowsy
1310,0.55234375,PhiID prediction,pre1,light drowsy
1311,0.55,PhiID prediction,pre1,light drowsy
1312,0.5609375,PhiID prediction,pre1,light drowsy
1313,0.55390625,PhiID prediction,pre1,light drowsy
1314,0.55703125,PhiID prediction,pre1,light drowsy
1315,0.559375,PhiID prediction,pre1,light drowsy
1316,0.540625,PhiID prediction,pre1,light drowsy
1317,0.55,PhiID prediction,pre1,light drowsy
1318,0.55703125,PhiID prediction,pre1,light drowsy
1319,0.54921875,PhiID prediction,pre1,light drowsy
1320,0.553125,PhiID prediction,pre1,light drowsy
1321,0.56328125,PhiID prediction,pre1,light drowsy
1322,0.5640625,PhiID prediction,pre1,light drowsy
1323,0.55234375,PhiID prediction,pre1,light drowsy
1324,0.53359375,PhiID prediction,pre1,light drowsy
1325,0.55390625,PhiID prediction,pre1,light drowsy
1326,0.55234375,PhiID prediction,pre1,light drowsy
1327,0.53046875,PhiID prediction,pre1,light drowsy
1328,0.57109375,PhiID prediction,pre1,light drowsy
1329,0.5609375,PhiID prediction,pre1,light drowsy
1330,0.559375,PhiID prediction,pre1,light drowsy
1331,0.540625,PhiID prediction,pre1,light drowsy
1332,0.55703125,PhiID prediction,pre1,light drowsy
1333,0.53125,PhiID prediction,pre1,light drowsy
1334,0.5640625,PhiID prediction,pre1,light drowsy
1335,0.54453125,PhiID prediction,pre1,light drowsy
1336,0.55390625,PhiID prediction,pre1,light drowsy
1337,0.5546875,PhiID prediction,pre1,light drowsy
1338,0.53046875,PhiID prediction,pre1,light drowsy
1339,0.55390625,PhiID prediction,pre1,light drowsy
1340,0.53515625,PhiID prediction,pre1,light drowsy
1341,0.5578125,PhiID prediction,pre1,light drowsy
1342,0.5359375,PhiID prediction,pre1,light drowsy
1343,0.53125,PhiID prediction,pre1,light drowsy
1344,0.55078125,PhiID prediction,pre1,light drowsy
1345,0.540625,PhiID prediction,pre1,light drowsy
1346,0.5421875,PhiID prediction,pre1,light drowsy
1347,0.5328125,PhiID prediction,pre1,light drowsy
1348,0.559375,PhiID prediction,pre1,light drowsy
1349,0.53515625,PhiID prediction,pre1,light drowsy
1350,0.55,PhiID prediction,pre1,light drowsy
1351,0.53359375,PhiID prediction,pre1,light drowsy
1352,0.56640625,PhiID prediction,pre1,light drowsy
1353,0.5578125,PhiID prediction,pre1,light drowsy
1354,0.53671875,PhiID prediction,pre1,light drowsy
1355,0.54765625,PhiID prediction,pre1,light drowsy
1356,0.5578125,PhiID prediction,pre1,light drowsy
1357,0.546875,PhiID prediction,pre1,light drowsy
1358,0.5515625,PhiID prediction,pre1,light drowsy
1359,0.54609375,PhiID prediction,pre1,light drowsy
1360,0.53984375,PhiID prediction,pre1,light drowsy
1361,0.5671875,PhiID prediction,pre1,light drowsy
1362,0.5546875,PhiID prediction,pre1,light drowsy
1363,0.565625,PhiID prediction,pre1,light drowsy
1364,0.5453125,PhiID prediction,pre1,light drowsy
1365,0.5609375,PhiID prediction,pre1,light drowsy
1366,0.5546875,PhiID prediction,pre1,light drowsy
1367,0.54296875,PhiID prediction,pre1,light drowsy
1368,0.5625,PhiID prediction,pre1,light drowsy
1369,0.56484375,PhiID prediction,pre1,light drowsy
1370,0.53984375,PhiID prediction,pre1,light drowsy
1371,0.56640625,PhiID prediction,pre1,light drowsy
1372,0.56875,PhiID prediction,pre1,light drowsy
1373,0.553125,PhiID prediction,pre1,light drowsy
1374,0.5609375,PhiID prediction,pre1,light drowsy
1375,0.54921875,PhiID prediction,pre1,light drowsy
1376,0.5625,PhiID prediction,pre1,light drowsy
1377,0.53984375,PhiID prediction,pre1,light drowsy
1378,0.53125,PhiID prediction,pre1,light drowsy
1379,0.5609375,PhiID prediction,pre1,light drowsy
1380,0.5328125,PhiID prediction,pre1,light drowsy
1381,0.5765625,PhiID prediction,pre1,light drowsy
1382,0.54453125,PhiID prediction,pre1,light drowsy
1383,0.57734375,PhiID prediction,pre1,light drowsy
1384,0.55,PhiID prediction,pre1,light drowsy
1385,0.55625,PhiID prediction,pre1,light drowsy
1386,0.5375,PhiID prediction,pre1,light drowsy
1387,0.5375,PhiID prediction,pre1,light drowsy
1388,0.5328125,PhiID prediction,pre1,light drowsy
1389,0.55,PhiID prediction,pre1,light drowsy
1390,0.56171875,PhiID prediction,pre1,light drowsy
1391,0.5640625,PhiID prediction,pre1,light drowsy
1392,0.528125,PhiID prediction,pre1,light drowsy
1393,0.53203125,PhiID prediction,pre1,light drowsy
1394,0.55234375,PhiID prediction,pre1,light drowsy
1395,0.54609375,PhiID prediction,pre1,light drowsy
1396,0.54296875,PhiID prediction,pre1,light drowsy
1397,0.5421875,PhiID prediction,pre1,light drowsy
1398,0.5578125,PhiID prediction,pre1,light drowsy
1399,0.54140625,PhiID prediction,pre1,light drowsy
1400,0.54296875,PhiID prediction,pre1,light drowsy
1401,0.559375,PhiID prediction,pre1,light drowsy
1402,0.56015625,PhiID prediction,pre1,light drowsy
1403,0.54765625,PhiID prediction,pre1,light drowsy
1404,0.54921875,PhiID prediction,pre1,light drowsy
1405,0.54296875,PhiID prediction,pre1,light drowsy
1406,0.54765625,PhiID prediction,pre1,light drowsy
1407,0.5453125,PhiID prediction,pre1,light drowsy
1408,0.55078125,PhiID prediction,pre1,light drowsy
1409,0.57109375,PhiID prediction,pre1,light drowsy
1410,0.5484375,PhiID prediction,pre1,light drowsy
1411,0.57421875,PhiID prediction,pre1,light drowsy
1412,0.5375,PhiID prediction,pre1,light drowsy
1413,0.56015625,PhiID prediction,pre1,light drowsy
1414,0.53828125,PhiID prediction,pre1,light drowsy
1415,0.57578125,PhiID prediction,pre1,light drowsy
